src_ip,dst_ip,src_port,dst_port,protocol,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,avg_pkt_size,pkt_size_entropy,duration,pkt_rate,byte_rate,syn_count,fin_count,rst_count,ack_count
131.202.242.93,224.0.0.252,0,0,OTHER,380,0,24320,0,64.0,-0.0,583.921361,0.6507725618210428852593388855,41.64944395654674465659768867,0,0,0,0
131.202.243.126,131.202.243.255,0,0,OTHER,3,0,276,0,92.0,-0.0,1.489641,2.013908048986299383542746205,185.2795405067395432859326509,0,0,0,0
131.202.243.126,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.411498,9.720581874030979494432536732,622.1172399379826876436823508,0,0,0,0
131.202.240.85,131.202.243.255,0,0,OTHER,228,0,22207,0,97.39912280701755,0.4688971979361996,595.504485,0.3828686529539739738484085473,37.29107094802149139145442372,0,0,0,0
131.202.240.185,131.202.243.255,0,0,OTHER,576,0,54272,0,94.22222222222223,0.2175468793381155,600.010097,0.9599838450718605157072881725,90.45181118010419081330893003,0,0,0,0
131.202.240.157,255.255.255.255,0,0,OTHER,40,0,6280,0,157.0,-0.0,574.498344,0.06962596222905735651694063021,10.93127606996200497315967894,0,0,0,0
131.202.240.64,224.0.0.251,0,0,OTHER,218,0,19082,0,87.53211009174312,1.1635204080230601,593.466719,0.3673331511619272453254451157,32.15344582785273254724836558,0,0,0,0
131.202.240.31,255.255.255.255,0,0,OTHER,30,0,2700,0,90.0,-0.0,579.881957,0.05173466709535851276710787537,4.656120038582266149039708783,0,0,0,0
131.202.240.87,131.202.240.45,0,0,OTHER,0,185,0,24958,134.9081081081081,1.9178136998828164,570.132629,0.3244859013322670223808572794,43.77577905649038024098073503,0,0,0,0
131.202.240.45,131.202.240.87,0,0,OTHER,185,0,27479,0,148.53513513513514,2.9578956291670555,570.132754,0.3244858301896473746533776588,48.19754663665578490864953884,0,0,0,0
131.202.240.185,224.0.0.252,0,0,OTHER,341,0,21820,0,63.988269794721404,0.028897963373678046,588.337284,0.5795995074145258487476717522,37.08756965332831090813547693,0,0,0,0
131.202.240.93,224.0.0.251,0,0,OTHER,2,0,686,0,343.0,-0.0,64.051328,0.03122495758401761787046788476,10.71016045131804292957048447,0,0,0,0
131.202.240.83,131.202.243.255,0,0,OTHER,58,0,5487,0,94.60344827586206,0.12565805017256743,594.667493,0.09753349675698516784404087143,9.227005115613407171728487267,0,0,0,0
131.202.240.83,224.0.0.252,0,0,OTHER,77,0,4924,0,63.94805194805195,0.10000094301032347,593.580248,0.1297212975995117681206939352,8.295424277662285015925934247,0,0,0,0
131.202.240.85,255.255.255.255,0,0,OTHER,20,0,2920,0,146.0,-0.0,572.340458,0.03494423593587717330302726913,5.101858446638067302241981293,0,0,0,0
131.202.243.63,131.202.243.255,0,0,OTHER,0,4,0,519,129.75,0.8112781244591328,229.084722,0.01746078902634109314369729117,2.265537376167756835394723529,0,0,0,0
131.202.243.63,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.414068,9.660249041220282658886946105,618.2559386380980901687645508,0,0,0,0
131.202.243.49,131.202.243.255,0,0,OTHER,0,291,0,26772,92.0,-0.0,593.277572,0.4904955348623898427092403217,45.12558920733986552925010959,0,0,0,0
131.202.243.49,224.0.0.252,0,0,OTHER,388,0,24832,0,64.0,-0.0,592.193174,0.6551916115129013628245569747,41.93226313682568722077164638,0,0,0,0
131.202.240.196,255.255.255.255,0,0,OTHER,20,0,2900,0,145.0,-0.0,572.422979,0.03493919834409722395159122359,5.066183759894097472980727421,0,0,0,0
131.202.240.196,131.202.243.255,0,0,OTHER,55,0,6368,0,115.78181818181818,1.146749389223274,572.423058,0.09608278218589859809595580617,11.12463921745095041227357407,0,0,0,0
131.202.240.66,131.202.243.255,0,0,OTHER,57,0,5244,0,92.0,-0.0,591.393487,0.09638252915017307250121947995,8.867192681815922670112192155,0,0,0,0
131.202.240.66,224.0.0.252,0,0,OTHER,76,0,4864,0,64.0,-0.0,590.303216,0.1287473927636538575117639203,8.239833136873846880752890901,0,0,0,0
131.202.243.107,131.202.243.255,0,0,OTHER,58,0,6700,0,115.51724137931035,0.7007495497162062,497.160991,0.1166624112711208269355147375,13.47651992269844035289566795,0,0,0,0
131.202.243.110,131.202.243.255,0,0,OTHER,55,0,6424,0,116.8,0.7219280948873623,493.141305,0.1115298991229298872054532118,13.02669221755821082559693514,0,0,0,0
131.202.240.87,131.202.243.255,0,0,OTHER,79,0,7419,0,93.9113924050633,0.09794058271817413,591.265663,0.1336116824358866921044254856,12.54765913913725783193332504,0,0,0,0
131.202.240.87,224.0.0.252,0,0,OTHER,104,0,6656,0,64.0,-0.0,590.187245,0.1762152619885914342320291927,11.27777676726985179084986833,0,0,0,0
131.202.243.109,131.202.243.255,0,0,OTHER,58,0,6700,0,115.51724137931035,0.7007495497162062,489.437131,0.1185034733296522204401365699,13.68919433290810132670543135,0,0,0,0
131.202.243.105,131.202.243.255,0,0,OTHER,45,0,5380,0,119.55555555555556,0.7642045065086203,388.265405,0.1159001018903551296309801281,13.85650107044690216477051310,0,0,0,0
131.202.243.99,131.202.243.255,0,0,OTHER,0,55,0,6424,116.8,0.7219280948873623,501.742099,0.1096180689434234618610307205,12.80339045259186034536838815,0,0,0,0
131.202.240.150,131.202.243.255,0,0,OTHER,42,0,7932,0,188.85714285714286,1.5723516633085879,585.368095,0.07174972527329150045323191043,13.55044811589876622845322651,0,0,0,0
131.202.242.81,255.255.255.255,0,0,OTHER,20,0,2900,0,145.0,-0.0,571.722537,0.03498200386667632799649456533,5.072390560668067559491711974,0,0,0,0
131.202.242.81,131.202.243.255,0,0,OTHER,20,0,2900,0,145.0,-0.0,571.722569,0.03498200190869148634221574695,5.072390276760265519621283308,0,0,0,0
131.202.243.103,131.202.243.255,0,0,OTHER,55,0,6424,0,116.8,0.7219280948873623,490.351132,0.1121645213210194037035485012,13.10081609029506635257446494,0,0,0,0
131.202.243.145,131.202.243.255,0,0,OTHER,40,0,2400,0,60.0,-0.0,587.302038,0.06810805584161790359733095290,4.086483350497074215839857174,0,0,0,0
131.202.240.87,198.7.63.141,0,0,OTHER,27,0,2121,0,78.55555555555556,1.6955038379365137,530.119992,0.05093186525212201391567213334,4.000980970361140426486688697,0,0,0,0
131.202.240.87,78.46.223.24,0,0,OTHER,12,0,984,0,82.0,0.8112781244591328,503.550732,0.02383076666841187314568336284,1.954122866809773597946035753,0,0,0,0
198.7.63.141,131.202.240.87,0,0,OTHER,0,26,0,6342,243.92307692307693,2.3168178546396656,530.063378,0.04905073823077813159165280043,11.96460699459980425208700232,0,0,0,0
131.202.240.87,173.194.196.16,10753,465,TCP,17,0,2926,0,172.11764705882354,3.286895754518762,2.544205,6.681851501746125017441597670,1150.064558477009517707889105,1,1,0,16
173.194.196.16,131.202.240.87,465,10753,TCP,0,23,0,5804,252.34782608695653,2.8183758278451165,2.543834,9.041470473309186055379399756,2281.595418568978950670523312,1,1,2,21
131.202.240.87,8.8.8.8,0,0,OTHER,3,0,296,0,98.66666666666667,0.9182958340544896,529.952576,0.005660883890108687763034856915,0.5585405438240571926194392156,0,0,0,0
131.202.240.87,216.58.219.206,10757,80,TCP,6,0,877,0,146.16666666666666,1.2516291673878228,60.997293,0.09836502088707444771360591363,14.37768721966071510747206438,1,1,0,5
78.46.223.24,131.202.240.87,0,0,OTHER,0,12,0,3551,295.9166666666667,1.7295739585136223,503.526930,0.02383189316209959217077029028,7.052254384884637649867108399,0,0,0,0
8.8.8.8,131.202.240.87,0,0,OTHER,0,3,0,502,167.33333333333334,0.9182958340544896,529.952146,0.005660888483316001139468921030,0.9472553395415441906711327856,0,0,0,0
216.58.219.206,131.202.240.87,80,10757,TCP,0,4,0,1019,254.75,1.5,60.971310,0.06560462617581941408180339245,16.71277851828999573733941423,1,1,0,4
131.202.243.108,131.202.243.255,0,0,OTHER,52,0,6148,0,118.23076923076923,0.7444131797881748,487.680236,0.1066272449884559193003671365,12.60662119594282676651263760,0,0,0,0
131.202.243.104,131.202.243.255,0,0,OTHER,52,0,6148,0,118.23076923076923,0.7444131797881748,492.149630,0.1056589232831486635477100735,12.49213577586149968252541407,0,0,0,0
131.202.243.102,131.202.243.255,0,0,OTHER,55,0,6424,0,116.8,0.7219280948873623,492.149499,0.1117546601424052247181094865,13.05294430463293024707518802,0,0,0,0
131.202.241.238,131.202.243.255,0,0,OTHER,55,0,6424,0,116.8,0.7219280948873623,491.671964,0.1118632015389838254027435252,13.06562193975331080704044374,0,0,0,0
131.202.243.48,131.202.243.255,0,0,OTHER,0,22,0,2175,98.86363636363636,0.26676498780302604,575.708288,0.03821379760994512554246917494,3.777954990983211275221384341,0,0,0,0
131.202.243.166,131.202.243.255,0,0,OTHER,3,0,276,0,92.0,-0.0,1.489459,2.014154132473602831632156374,185.3021801875714605101583864,0,0,0,0
131.202.243.166,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.411100,9.729992702505473120895159329,622.7195329603502797372901970,0,0,0,0
131.202.240.79,224.0.0.251,0,0,OTHER,3,0,756,0,252.0,0.9182958340544896,515.076270,0.005824380144711384199470109543,1.467743796467268818266467605,0,0,0,0
131.202.240.183,239.255.255.250,0,0,OTHER,32,0,7676,0,239.875,1.9341407621868583,540.237741,0.05923318119309254256636616582,14.20855933869307364810708403,0,0,0,0
131.202.240.206,224.0.0.251,0,0,OTHER,24,0,2041,0,85.04166666666667,0.785235442391543,580.784035,0.04132344994641596854500313529,3.514215055859791325014641630,0,0,0,0
131.202.240.87,74.125.69.16,10741,993,TCP,151,0,13289,0,88.00662251655629,3.008293785351064,135.801508,1.111916960450836819868009124,97.85605620815344701474154470,0,1,0,151
74.125.69.16,131.202.240.87,993,10741,TCP,0,225,0,18332,81.47555555555556,3.084561832036268,135.754785,1.657400142470116246731192569,135.0375973856096490447832097,0,1,0,225
74.125.69.16,131.202.240.87,993,10714,TCP,0,842,0,80762,95.91686460807601,3.8380588521260193,524.655987,1.604861129698687685041131533,153.9332476920729392153110034,0,0,0,842
131.202.240.87,74.125.69.16,10714,993,TCP,506,0,40014,0,79.0790513833992,2.6891647378768533,524.677767,0.9644014513769172155526079305,76.26395192766001079668390065,0,0,0,506
131.202.240.88,255.255.255.255,0,0,OTHER,46,0,7272,0,158.08695652173913,0.5586293734521992,572.066843,0.08041018381483088332039548043,12.71180123264022138056338986,0,0,0,0
131.202.243.152,131.202.243.255,0,0,OTHER,3,0,276,0,92.0,-0.0,1.493427,2.008802572874335337448700204,184.8098367044388510452804188,0,0,0,0
131.202.243.152,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.414967,9.639320717069068142767979141,616.9165258924203611371506650,0,0,0,0
131.202.240.64,131.202.243.255,0,0,OTHER,35,0,9340,0,266.85714285714283,1.5566567074628228,390.833606,0.08955217632948380595500787105,23.89763791192510707485067187,0,0,0,0
131.202.243.96,131.202.243.255,0,0,OTHER,0,45,0,5380,119.55555555555556,0.7642045065086203,381.202166,0.1180475978722534331035254401,14.11324614561607711326593039,0,0,0,0
131.202.243.97,131.202.243.255,0,0,OTHER,0,42,0,5104,121.52380952380952,0.7918583525674836,381.201858,0.1101778470345231108501050381,13.38923169676680851854609796,0,0,0,0
131.202.243.98,131.202.243.255,0,0,OTHER,0,42,0,5104,121.52380952380952,0.7918583525674836,381.201993,0.1101778080158148596038426273,13.38922695506473912900030405,0,0,0,0
131.202.243.21,131.202.243.255,0,0,OTHER,107,0,10924,0,102.09345794392523,0.6949749673676273,576.702356,0.1855376502051259176752869031,18.94218028823173387555919747,0,0,0,0
131.202.243.21,224.0.0.252,0,0,OTHER,116,0,7424,0,64.0,-0.0,569.811544,0.2035760791817162623156683537,13.02886906762984078820277464,0,0,0,0
131.202.243.1,131.202.243.255,0,0,OTHER,7,0,795,0,113.57142857142857,0.5916727785823275,165.572237,0.04227761928468720272227764852,4.801529618760903737744390082,0,0,0,0
131.202.240.102,239.255.255.250,0,0,OTHER,2,0,1396,0,698.0,-0.0,305.177438,0.006553564421757810287404011826,4.574387966386951580608000255,0,0,0,0
131.202.240.87,74.125.69.16,10715,993,TCP,378,0,29348,0,77.64021164021165,2.572842603136113,518.227516,0.7294093584949665235452298909,56.63149696590020511377091756,0,0,0,378
74.125.69.16,131.202.240.87,993,10715,TCP,0,614,0,69705,113.52605863192183,4.124275725807028,518.158066,1.184966596660101012496831421,134.5245873293034870946117820,0,0,0,614
131.202.243.21,255.255.255.255,0,0,OTHER,40,0,5840,0,146.0,-0.0,571.943650,0.06993695969873955240170950407,10.21079611601597465064958759,0,0,0,0
131.202.243.130,131.202.243.255,0,0,OTHER,3,0,276,0,92.0,-0.0,1.489760,2.013747180753946944474277736,185.2647406293631188916335517,0,0,0,0
131.202.243.130,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.411495,9.720652741831613992879621867,622.1217754772232955442957995,0,0,0,0
131.202.240.150,255.255.255.255,0,0,OTHER,20,0,5440,0,272.0,-0.0,571.619827,0.03498828951571688572656875319,9.516814748274992917626700867,0,0,0,0
131.202.243.19,255.255.255.255,0,0,OTHER,20,0,3360,0,168.0,-0.0,571.730426,0.03498152116885939528430834290,5.876895556368378407763801607,0,0,0,0
131.202.243.19,131.202.243.255,0,0,OTHER,20,0,3360,0,168.0,-0.0,571.730356,0.03498152545183380117742077701,5.876896275908078597806690537,0,0,0,0
131.202.240.185,255.255.255.255,0,0,OTHER,20,0,3120,0,156.0,-0.0,571.955895,0.03496773120941432031223316616,5.454966068668633968708373921,0,0,0,0
131.202.240.206,255.255.255.255,0,0,OTHER,20,0,3580,0,179.0,-0.0,571.619151,0.03498833089306344811389987877,6.262911229858357212388078299,0,0,0,0
131.202.240.206,131.202.243.255,0,0,OTHER,30,0,4330,0,144.33333333333334,0.9182958340544896,571.619173,0.05248249431969280708504156490,7.574973346808995155940999201,0,0,0,0
0.0.0.0,224.0.0.1,0,0,OTHER,5,0,300,0,60.0,-0.0,501.764864,0.009964826871576244924156347464,0.5978896122945746954493808478,0,0,0,0
131.202.240.28,224.0.1.22,0,0,OTHER,6,0,987,0,164.5,0.6500224216483541,501.765565,0.01195777554005723768628881498,1.967054076339415599394510064,0,0,0,0
131.202.240.28,224.0.1.35,0,0,OTHER,5,0,300,0,60.0,-0.0,501.765222,0.009964819761860657612495909491,0.5978891857116394567497545695,0,0,0,0
131.202.243.151,239.255.255.250,0,0,OTHER,1,0,60,0,60.0,-0.0,0.0,0,0,0,0,0,0
131.202.243.1,224.0.0.252,0,0,OTHER,1,0,60,0,60.0,-0.0,0.0,0,0,0,0,0,0
131.202.240.183,224.0.0.251,0,0,OTHER,29,0,4796,0,165.3793103448276,1.6816660317325818,480.011165,0.06041526138251388381768161580,9.991434261742640923779345841,0,0,0,0
74.125.69.16,131.202.240.87,993,10743,TCP,0,538,0,53475,99.39591078066914,3.830113347979413,510.820567,1.053207397579197315287424596,104.6845085233226327788011715,0,0,0,538
131.202.240.87,74.125.69.16,10743,993,TCP,321,0,25498,0,79.43302180685359,2.5450937113538177,510.848742,0.6283660379455333962631153939,49.91301319481373999351064273,0,0,0,321
131.202.243.254,224.0.0.2,0,0,OTHER,5,0,300,0,60.0,-0.0,505.007845,0.009900836292949072900045740874,0.5940501775769443740027444524,0,0,0,0
131.202.241.239,131.202.243.255,0,0,OTHER,3,0,276,0,92.0,-0.0,1.495052,2.006619167761388901523157723,184.6089634340477789401305105,0,0,0,0
131.202.241.239,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.416841,9.595985039859322859315662327,614.1430425509966629962023889,0,0,0,0
131.202.240.117,224.0.0.253,0,0,OTHER,5,0,300,0,60.0,-0.0,500.511420,0.009989782051326621078895662361,0.5993869230795972647337397416,0,0,0,0
131.202.240.87,173.194.196.16,10759,465,TCP,14,0,3026,0,216.14285714285714,3.3248629576173565,3.152340,4.441145307929982171973835310,959.9218358425804323137732605,1,1,0,13
173.194.196.16,131.202.240.87,465,10759,TCP,0,21,0,2096,99.80952380952381,2.389758003492557,3.153234,6.659829241978235678037215126,664.7143852945896181507620430,1,1,2,19
131.202.242.195,224.0.1.60,0,0,OTHER,5,0,300,0,60.0,-0.0,504.622466,0.009908397538527347294125426433,0.5945038523116408376475255860,0,0,0,0
131.202.243.254,224.0.0.22,0,0,OTHER,5,0,300,0,60.0,-0.0,500.410050,0.009991805720128922270845679458,0.5995083432077353362507407675,0,0,0,0
131.202.243.172,131.202.243.255,0,0,OTHER,3,0,276,0,92.0,-0.0,1.501533,1.997958086835254370033825430,183.8121439888434020431119396,0,0,0,0
131.202.243.172,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.409835,9.760025376065977771542206010,624.6416240682225773787011846,0,0,0,0
131.202.243.96,224.0.0.251,0,0,OTHER,1,0,127,0,127.0,-0.0,0.0,0,0,0,0,0,0
131.202.240.183,239.0.0.250,0,0,OTHER,5,0,300,0,60.0,-0.0,500.499211,0.009990025738522093294568650179,0.5994015443113255976741190107,0,0,0,0
131.202.243.115,131.202.243.255,0,0,OTHER,9,0,828,0,92.0,-0.0,81.004672,0.1111047027015923229711985007,10.22163264854649371335026207,0,0,0,0
131.202.243.115,224.0.0.252,0,0,OTHER,12,0,768,0,64.0,-0.0,79.926282,0.1501383487349004924312630982,9.608854319033631515600838282,0,0,0,0
131.202.243.12,255.255.255.255,0,0,OTHER,1,0,342,0,342.0,-0.0,0.0,0,0,0,0,0,0
131.202.243.12,224.0.0.252,0,0,OTHER,6,0,384,0,64.0,-0.0,26.556488,0.2259334893981463211551165952,14.45974332148136455392746210,0,0,0,0
131.202.243.12,131.202.243.255,0,0,OTHER,9,0,828,0,92.0,-0.0,27.986513,0.3215834712956201438885937666,29.58567935919705323775062652,0,0,0,0
131.202.243.61,131.202.243.255,0,0,OTHER,0,4,0,519,129.75,0.8112781244591328,229.696858,0.01741425648930731129112789170,2.259499779487623640023843948,0,0,0,0
131.202.243.61,224.0.0.252,0,0,OTHER,4,0,256,0,64.0,-0.0,0.413972,9.662489250480708840211415265,618.3993120307653657735305769,0,0,0,0
131.202.240.87,173.194.196.16,10761,465,TCP,14,0,3026,0,216.14285714285714,3.3248629576173565,2.622101,5.339229877109996907060406903,1154.036400581060760054627949,1,1,0,13
173.194.196.16,131.202.240.87,465,10761,TCP,0,21,0,2096,99.80952380952381,2.389758003492557,2.622384,8.007980524591364193802280673,799.2727228354047309623609662,1,1,2,19
131.202.240.183,255.255.255.255,0,0,OTHER,18,0,3870,0,215.0,-0.0,495.138026,0.03635349953913658814804904522,7.816002400914366451830544722,0,0,0,0
131.202.240.186,224.0.0.251,0,0,OTHER,14,0,3447,0,246.21428571428572,1.41379956460568,136.363915,0.1026664568848730985759685764,25.27794834872554077081169164,0,0,0,0
131.202.240.87,173.194.196.16,10763,465,TCP,15,0,3080,0,205.33333333333334,3.456564762130954,2.277629,6.585796018578969621479178567,1352.283449148215095610391332,1,1,0,14
173.194.196.16,131.202.240.87,465,10763,TCP,0,20,0,2030,101.5,2.4609640474436816,2.277053,8.783282602556901398430339566,891.5031841595254919406794660,1,1,2,18
131.202.240.186,131.202.243.255,0,0,OTHER,6,0,552,0,92.0,-0.0,430.592323,0.01393429394699171169384736105,1.281955043123237475833957216,0,0,0,0
131.202.240.186,224.0.0.252,0,0,OTHER,8,0,512,0,64.0,-0.0,429.507378,0.01862598970302205146287382286,1.192063340993411293623924663,0,0,0,0
131.202.240.87,173.194.196.16,10765,465,TCP,15,0,3080,0,205.33333333333334,3.456564762130954,2.386427,6.285547389465506382554337510,1290.632397303583977217823969,1,1,0,14
173.194.196.16,131.202.240.87,465,10765,TCP,0,22,0,2156,98.0,2.3221793455166666,2.386107,9.220039168402758132807958738,903.5638385034702970151799563,1,1,2,20
131.202.243.60,131.202.243.255,0,0,OTHER,0,2,0,476,238.0,1.0,319.634087,0.006257154919775499413490276461,1.489202870906568860410685798,0,0,0,0
131.202.240.120,131.202.243.255,0,0,OTHER,9,0,1856,0,206.22222222222223,1.224394445405986,455.879186,0.01974207262886531520656001171,4.071254088797113891486153527,0,0,0,0
131.202.240.242,131.202.243.255,0,0,OTHER,87,0,8004,0,92.0,-0.0,380.803708,0.2284641619088435977099256607,21.01870289561361098931316078,0,0,0,0
131.202.240.242,224.0.0.252,0,0,OTHER,116,0,7424,0,64.0,-0.0,379.715982,0.3054914870557120769280656720,19.55145517156557292339620301,0,0,0,0
131.202.240.87,173.194.196.16,10767,465,TCP,14,0,3026,0,216.14285714285714,3.3248629576173565,2.485269,5.633193026589878198295637213,1217.574435604355102003042729,1,1,0,13
173.194.196.16,131.202.240.87,465,10767,TCP,0,21,0,2096,99.80952380952381,2.389758003492557,2.485087,8.450408376044782335588251035,843.4312360090411321615701985,1,1,2,19
131.202.240.117,131.202.243.255,0,0,OTHER,3,0,276,0,92.0,-0.0,1.500973,1.998703507658032489591751484,183.8807227045389890424411365,0,0,0,0
